y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,PLANT
0.8327000122070309,7.505207870403394,-6.961287720096611,7.404157831205943,-8.130315431711756,-7.357889787034816,0.7601759724872679,-6.332617062358347,-7.585257313360501,13.765389607595825,-0.6905647523810995,-1.1157002220291214,-1.08244625049071,I
0.8327000122070309,7.57951322644544,-6.961287720096611,7.404157831205943,-8.13030999576364,-7.357889787034816,0.7601759724872679,-6.332617062358347,-7.585257313360501,13.662262798385736,-0.6905647523810995,-1.1157002220291214,-1.08244625049071,I
0.8327000122070309,7.6925804492860586,-6.961287720096611,7.404157831205943,-8.13006117586054,-7.357889787034816,0.7601759724872679,-6.332617062358347,-7.585257313360501,13.538181316081678,-0.6905647523810995,-1.1157002220291214,-1.08244625049071,I
0.8327000122070309,7.764180854522619,-6.961287720096611,7.404157831205943,-8.12978821072783,-7.357889787034816,0.7601759724872679,-6.332617062358347,-7.585257313360501,13.365232739225853,-0.6905647523810995,-1.1157002220291214,-1.08244625049071,I
0.8327000122070309,8.018555098710236,-6.961287720096611,7.404157831205943,-8.12947247276383,-7.357889787034816,0.7601759724872679,-6.332617062358347,-7.585257313360501,13.592305374622232,-0.6905647523810995,-1.1157002220291214,-1.08244625049071,I
0.8324000244140629,7.738141416512141,-7.108233391336169,7.535780771060252,-8.130533940984483,-7.661134057504093,0.7601759724872679,-6.230313717999461,-6.983760751304713,13.729299110488196,-0.5865202542499685,-0.8028062273757028,-0.900524216408197,I
0.8324000244140629,7.640771810366189,-7.108233391336169,7.535780771060252,-8.13086676607551,-7.661134057504093,0.7601759724872679,-6.230313717999461,-6.983760751304713,13.671186352053528,-0.5865202542499685,-0.8028062273757028,-0.900524216408197,I
0.8324000244140629,7.604176387087473,-7.108233391336169,7.535780771060252,-8.13087742155576,-7.661134057504093,0.7601759724872679,-6.230313717999461,-6.983760751304713,13.844669892843699,-0.5865202542499685,-0.8028062273757028,-0.900524216408197,I
0.8324000244140629,7.450100448017121,-7.108233391336169,7.535780771060252,-8.130670322931268,-7.661134057504093,0.7601759724872679,-6.230313717999461,-6.983760751304713,13.515588754995896,-0.5865202542499685,-0.8028062273757028,-0.900524216408197,I
0.8324000244140629,7.578230353689936,-7.108233391336169,7.535780771060252,-8.13053552031724,-7.661134057504093,0.7601759724872679,-6.230313717999461,-6.983760751304713,13.365974093627283,-0.5865202542499685,-0.8028062273757028,-0.900524216408197,I
